iter	Passed	Remaining
3243	13751	16769
3244	13755	16765
3245	13759	16760
3246	13763	16756
3247	13767	16751
3248	13771	16746
3249	13775	16742
3250	13779	16737
3251	13782	16732
3252	13787	16728
3253	13790	16723
3254	13796	16720
3255	13799	16715
3256	13803	16710
3257	13807	16706
3258	13811	16701
3259	13815	16696
3260	13819	16692
3261	13822	16687
3262	13826	16682
3263	13830	16678
3264	13834	16673
3265	13838	16668
3266	13842	16664
3267	13846	16659
3268	13850	16655
3269	13854	16650
3270	13858	16645
3271	13861	16641
3272	13865	16636
3273	13869	16631
3274	13873	16627
3275	13877	16622
3276	13880	16617
3277	13884	16612
3278	13888	16607
3279	13892	16603
3280	13896	16598
3281	13900	16594
3282	13904	16589
3283	13909	16586
3284	13913	16581
3285	13917	16577
3286	13921	16573
3287	13926	16568
3288	13929	16564
3289	13933	16559
3290	13937	16554
3291	13941	16550
3292	13946	16546
3293	13950	16541
3294	13953	16537
3295	13957	16532
3296	13961	16528
3297	13965	16523
3298	13969	16518
3299	13973	16514
3300	13977	16509
3301	13981	16504
3302	13988	16503
3303	13992	16499
3304	13996	16494
3305	14000	16490
3306	14004	16485
3307	14008	16481
3308	14012	16477
3309	14016	16472
3310	14020	16467
3311	14024	16463
3312	14028	16458
3313	14032	16454
3314	14036	16449
3315	14040	16445
3316	14043	16440
3317	14047	16435
3318	14051	16430
3319	14055	16426
3320	14059	16421
3321	14063	16416
3322	14067	16412
3323	14071	16407
3324	14075	16403
3325	14079	16399
3326	14087	16398
3327	14090	16394
3328	14094	16389
3329	14098	16385
3330	14102	16380
3331	14106	16375
3332	14110	16371
3333	14114	16367
3334	14119	16362
3335	14122	16358
3336	14127	16354
3337	14133	16352
3338	14146	16357
3339	14156	16360
3340	14166	16362
3341	14180	16370
3342	14189	16371
3343	14198	16371
3344	14208	16375
3345	14218	16377
3346	14226	16376
3347	14230	16372
3348	14234	16367
3349	14239	16365
3350	14252	16370
3351	14258	16368
3352	14269	16371
3353	14284	16379
3354	14294	16382
3355	14310	16391
3356	14323	16396
3357	14357	16426
3358	14372	16434
3359	14382	16437
3360	14394	16441
3361	14403	16442
3362	14413	16445
3363	14428	16452
3364	14439	16455
3365	14443	16452
3366	14447	16447
3367	14451	16442
3368	14455	16437
3369	14459	16432
3370	14463	16428
3371	14467	16423
3372	14471	16419
3373	14474	16414
3374	14478	16409
3375	14482	16404
3376	14486	16399
3377	14490	16394
3378	14494	16390
3379	14497	16385
3380	14501	16380
3381	14506	16376
3382	14510	16371
3383	14514	16367
3384	14519	16364
3385	14523	16359
3386	14527	16354
3387	14538	16358
3388	14544	16355
3389	14549	16352
3390	14554	16348
3391	14558	16344
3392	14563	16340
3393	14567	16336
3394	14571	16331
3395	14575	16326
3396	14578	16321
3397	14582	16316
3398	14586	16311
3399	14590	16307
3400	14594	16302
3401	14598	16297
3402	14602	16293
3403	14606	16288
3404	14609	16283
3405	14615	16280
3406	14622	16278
3407	14631	16279
3408	14635	16276
3409	14639	16271
3410	14643	16266
3411	14647	16261
3412	14651	16256
3413	14655	16252
3414	14659	16247
3415	14663	16243
3416	14667	16238
3417	14671	16234
3418	14675	16229
3419	14679	16224
3420	14683	16219
3421	14687	16214
3422	14690	16210
3423	14694	16205
3424	14698	16201
3425	14704	16198
3426	14708	16193
3427	14714	16190
3428	14718	16185
3429	14721	16180
3430	14725	16176
3431	14729	16171
3432	14733	16166
3433	14737	16162
3434	14741	16157
3435	14745	16152
3436	14748	16147
3437	14752	16142
3438	14756	16138
3439	14761	16134
3440	14765	16129
3441	14768	16124
3442	14772	16119
3443	14776	16114
3444	14779	16109
3445	14783	16105
3446	14787	16100
3447	14791	16095
3448	14795	16091
3449	14799	16086
3450	14803	16081
3451	14807	16077
3452	14811	16072
3453	14815	16068
3454	14819	16063
3455	14823	16058
3456	14827	16053
3457	14831	16049
3458	14834	16044
3459	14838	16039
3460	14842	16034
3461	14846	16029
3462	14850	16025
3463	14853	16020
3464	14858	16016
3465	14862	16011
3466	14866	16006
3467	14869	16001
3468	14873	15997
3469	14877	15992
3470	14881	15987
3471	14885	15983
3472	14889	15978
3473	14893	15973
3474	14897	15968
3475	14902	15965
3476	14907	15962
3477	14912	15958
3478	14916	15953
3479	14920	15949
3480	14924	15944
3481	14928	15939
3482	14932	15935
3483	14936	15930
3484	14940	15926
3485	14944	15921
3486	14948	15917
3487	14952	15912
3488	14956	15908
3489	14960	15903
3490	14964	15898
3491	14968	15894
3492	14973	15890
3493	14977	15886
3494	14981	15881
3495	14985	15876
3496	14988	15871
3497	14992	15866
3498	14996	15862
3499	15000	15857
3500	15004	15852
3501	15007	15847
3502	15011	15843
3503	15018	15841
3504	15023	15837
3505	15027	15833
3506	15031	15828
3507	15035	15824
3508	15039	15819
3509	15043	15814
3510	15047	15810
3511	15051	15805
3512	15055	15800
3513	15058	15795
3514	15062	15790
3515	15066	15786
3516	15070	15781
3517	15073	15776
3518	15077	15771
3519	15081	15767
3520	15085	15762
3521	15089	15757
3522	15093	15752
3523	15098	15750
3524	15102	15745
3525	15107	15741
3526	15111	15736
3527	15115	15732
3528	15119	15727
3529	15123	15722
3530	15126	15718
3531	15130	15713
3532	15134	15708
3533	15138	15704
3534	15144	15701
3535	15148	15696
3536	15152	15691
3537	15156	15687
3538	15160	15682
3539	15164	15678
3540	15167	15673
3541	15171	15668
3542	15175	15663
3543	15179	15659
3544	15183	15654
3545	15187	15649
3546	15191	15645
3547	15194	15640
3548	15198	15635
3549	15202	15630
3550	15205	15625
3551	15209	15621
3552	15213	15616
3553	15218	15611
3554	15221	15607
3555	15226	15603
3556	15231	15599
3557	15234	15594
3558	15239	15590
3559	15243	15585
3560	15246	15580
3561	15250	15575
3562	15254	15571
3563	15258	15566
3564	15262	15562
3565	15266	15557
3566	15270	15553
3567	15275	15549
3568	15279	15544
3569	15283	15539
3570	15286	15535
3571	15293	15532
3572	15297	15528
3573	15301	15523
3574	15305	15519
3575	15309	15515
3576	15313	15510
3577	15317	15506
3578	15321	15501
3579	15325	15496
3580	15329	15491
3581	15333	15487
3582	15338	15483
3583	15342	15479
3584	15346	15474
3585	15350	15470
3586	15354	15465
3587	15357	15460
3588	15361	15455
3589	15365	15451
3590	15369	15446
3591	15373	15441
3592	15377	15437
3593	15381	15432
3594	15384	15427
3595	15388	15423
3596	15392	15418
3597	15397	15414
3598	15400	15409
3599	15404	15404
3600	15409	15400
3601	15412	15395
3602	15416	15391
3603	15420	15386
3604	15424	15381
3605	15428	15376
3606	15432	15372
3607	15436	15367
3608	15440	15363
3609	15443	15358
3610	15447	15353
3611	15451	15348
3612	15455	15344
3613	15459	15339
3614	15462	15334
3615	15466	15329
3616	15471	15326
3617	15476	15322
3618	15481	15319
3619	15485	15314
3620	15490	15310
3621	15494	15306
3622	15498	15301
3623	15502	15297
3624	15506	15292
3625	15510	15288
3626	15514	15283
3627	15518	15278
3628	15522	15273
3629	15527	15270
3630	15531	15265
3631	15534	15261
3632	15538	15256
3633	15542	15251
3634	15546	15246
3635	15550	15242
3636	15553	15237
3637	15557	15232
3638	15561	15228
3639	15565	15223
3640	15569	15218
3641	15573	15214
3642	15578	15211
3643	15582	15206
3644	15586	15201
3645	15590	15196
3646	15594	15192
3647	15600	15190
3648	15606	15186
3649	15612	15184
3650	15616	15180
3651	15620	15175
3652	15624	15170
3653	15628	15166
3654	15632	15161
3655	15636	15157
3656	15640	15152
3657	15643	15147
3658	15648	15143
3659	15651	15138
3660	15655	15133
3661	15659	15129
3662	15663	15124
3663	15667	15120
3664	15671	15115
3665	15675	15111
3666	15679	15106
3667	15683	15102
3668	15688	15098
3669	15692	15094
3670	15697	15090
3671	15701	15085
3672	15705	15081
3673	15709	15076
3674	15713	15071
3675	15717	15067
3676	15721	15063
3677	15726	15059
3678	15730	15054
3679	15734	15049
3680	15738	15045
3681	15742	15040
3682	15745	15036
3683	15749	15031
3684	15753	15027
3685	15757	15022
3686	15761	15017
3687	15765	15012
3688	15768	15008
3689	15772	15003
3690	15776	14998
3691	15780	14993
3692	15784	14989
3693	15788	14984
3694	15792	14980
3695	15795	14975
3696	15799	14970
3697	15803	14966
3698	15807	14961
3699	15811	14956
3700	15815	14952
3701	15819	14947
3702	15823	14943
3703	15827	14938
3704	15831	14934
3705	15835	14929
3706	15839	14924
3707	15842	14920
3708	15846	14915
3709	15850	14910
3710	15854	14906
3711	15858	14901
3712	15862	14896
3713	15865	14891
3714	15870	14888
3715	15874	14883
3716	15878	14878
3717	15883	14875
3718	15887	14870
3719	15891	14866
3720	15896	14862
3721	15899	14857
3722	15903	14852
3723	15907	14848
3724	15911	14843
3725	15915	14839
3726	15920	14835
3727	15924	14830
3728	15927	14825
3729	15931	14821
3730	15935	14816
3731	15939	14812
3732	15944	14808
3733	15948	14804
3734	15952	14799
3735	15956	14795
3736	15960	14790
3737	15964	14785
3738	15968	14780
3739	15972	14776
3740	15976	14771
3741	15980	14767
3742	15983	14762
3743	15987	14758
3744	15991	14753
3745	15995	14748
3746	15999	14744
3747	16003	14739
3748	16006	14734
3749	16010	14729
3750	16014	14725
3751	16018	14720
3752	16022	14715
3753	16025	14711
3754	16029	14706
3755	16033	14701
3756	16037	14697
3757	16041	14692
3758	16045	14687
3759	16048	14683
3760	16052	14678
3761	16056	14673
3762	16060	14669
3763	16064	14664
3764	16068	14660
3765	16072	14655
3766	16076	14650
3767	16081	14647
3768	16085	14642
3769	16089	14638
3770	16093	14633
3771	16097	14629
3772	16101	14624
3773	16105	14620
3774	16109	14616
3775	16114	14611
3776	16118	14607
3777	16121	14602
3778	16125	14598
3779	16129	14593
3780	16133	14588
3781	16137	14584
3782	16141	14579
3783	16144	14574
3784	16148	14570
3785	16152	14565
3786	16156	14560
3787	16160	14556
3788	16164	14551
3789	16168	14546
3790	16171	14542
3791	16175	14537
3792	16179	14533
3793	16183	14528
3794	16187	14523
3795	16191	14519
3796	16195	14514
3797	16199	14510
3798	16203	14505
3799	16207	14501
3800	16211	14496
3801	16215	14492
3802	16219	14487
3803	16223	14483
3804	16226	14478
3805	16230	14473
3806	16234	14469
3807	16240	14466
3808	16244	14461
3809	16247	14456
3810	16251	14452
3811	16256	14448
3812	16259	14443
3813	16263	14438
3814	16267	14434
3815	16271	14429
3816	16276	14425
3817	16280	14421
3818	16284	14416
3819	16288	14412
3820	16292	14407
3821	16296	14403
3822	16300	14399
3823	16304	14394
3824	16308	14389
3825	16312	14385
3826	16316	14381
3827	16320	14376
3828	16324	14371
3829	16328	14367
3830	16332	14362
3831	16336	14358
3832	16340	14354
3833	16344	14349
3834	16348	14344
3835	16352	14340
3836	16356	14336
3837	16360	14331
3838	16364	14326
3839	16368	14322
3840	16372	14318
3841	16376	14313
3842	16380	14309
3843	16384	14304
3844	16388	14299
3845	16392	14295
3846	16396	14291
3847	16400	14286
3848	16404	14282
3849	16408	14277
3850	16412	14272
3851	16416	14268
3852	16420	14263
3853	16424	14259
3854	16428	14254
3855	16432	14250
3856	16435	14245
3857	16439	14240
3858	16443	14236
3859	16447	14232
3860	16451	14227
3861	16455	14222
3862	16459	14218
3863	16463	14213
3864	16467	14209
3865	16472	14205
3866	16476	14201
3867	16480	14196
3868	16484	14192
3869	16488	14187
3870	16493	14183
3871	16496	14178
3872	16500	14174
3873	16504	14169
3874	16508	14165
3875	16512	14160
3876	16516	14156
3877	16520	14151
3878	16523	14146
3879	16527	14142
3880	16531	14137
3881	16534	14132
3882	16539	14128
3883	16544	14125
3884	16548	14120
3885	16552	14116
3886	16556	14111
3887	16560	14106
3888	16564	14102
3889	16568	14097
3890	16572	14093
3891	16576	14088
3892	16579	14084
3893	16586	14082
3894	16594	14080
3895	16600	14077
3896	16604	14073
3897	16608	14068
3898	16612	14064
3899	16616	14059
3900	16620	14055
3901	16626	14052
3902	16635	14052
3903	16644	14052
3904	16655	14053
3905	16672	14059
3906	16678	14057
3907	16685	14055
3908	16692	14053
3909	16698	14050
3910	16706	14049
3911	16710	14044
3912	16713	14040
3913	16717	14035
3914	16721	14030
3915	16725	14026
3916	16729	14022
3917	16733	14017
3918	16737	14012
3919	16741	14008
3920	16745	14003
3921	16749	13999
3922	16753	13994
3923	16757	13990
3924	16761	13985
3925	16765	13981
3926	16769	13976
3927	16773	13971
3928	16777	13967
3929	16781	13962
3930	16784	13958
3931	16788	13953
3932	16792	13949
3933	16796	13944
3934	16800	13939
3935	16804	13935
3936	16807	13930
3937	16811	13925
3938	16815	13921
3939	16819	13916
3940	16823	13912
3941	16827	13907
3942	16831	13903
3943	16835	13898
3944	16839	13894
3945	16843	13889
3946	16848	13885
3947	16852	13881
3948	16856	13876
3949	16860	13872
3950	16864	13868
3951	16868	13863
3952	16873	13859
3953	16877	13855
3954	16881	13851
3955	16885	13846
3956	16889	13842
3957	16893	13837
3958	16897	13833
3959	16901	13828
3960	16905	13823
3961	16909	13819
3962	16913	13815
3963	16917	13810
3964	16921	13806
3965	16925	13801
3966	16929	13797
3967	16933	13792
3968	16937	13787
3969	16940	13783
3970	16944	13778
3971	16948	13774
3972	16953	13769
3973	16956	13765
3974	16960	13760
3975	16964	13755
3976	16968	13751
3977	16972	13746
3978	16976	13742
3979	16980	13737
3980	16983	13733
3981	16987	13728
3982	16991	13723
3983	16995	13719
3984	16999	13714
3985	17003	13710
3986	17007	13705
3987	17011	13701
3988	17015	13696
3989	17019	13692
3990	17023	13688
3991	17027	13683
3992	17031	13678
3993	17039	13677
3994	17049	13678
3995	17062	13681
3996	17071	13679
3997	17081	13680
3998	17093	13682
3999	17104	13683
4000	17117	13686
4001	17125	13685
4002	17136	13685
4003	17150	13689
4004	17162	13691
4005	17172	13691
4006	17177	13687
4007	17181	13683
4008	17185	13678
4009	17189	13674
4010	17192	13669
4011	17196	13664
4012	17202	13661
4013	17206	13657
4014	17210	13652
4015	17214	13647
4016	17219	13644
4017	17223	13639
4018	17227	13635
4019	17231	13630
4020	17235	13626
4021	17239	13621
4022	17242	13616
4023	17246	13612
4024	17250	13607
4025	17254	13602
4026	17258	13598
4027	17263	13594
4028	17267	13590
4029	17271	13586
4030	17275	13581
4031	17279	13576
4032	17283	13572
4033	17287	13567
4034	17291	13563
4035	17295	13558
4036	17299	13553
4037	17303	13549
4038	17307	13544
4039	17310	13540
4040	17314	13535
4041	17318	13530
4042	17322	13526
4043	17326	13521
4044	17330	13517
4045	17334	13512
4046	17338	13508
4047	17342	13503
4048	17346	13499
4049	17350	13495
4050	17354	13490
4051	17358	13485
4052	17362	13481
4053	17366	13476
4054	17370	13472
4055	17374	13467
4056	17378	13463
4057	17382	13458
4058	17386	13453
4059	17389	13449
4060	17393	13444
4061	17397	13440
4062	17401	13435
4063	17405	13431
4064	17409	13426
4065	17413	13422
4066	17417	13417
4067	17421	13412
4068	17425	13408
4069	17428	13403
4070	17432	13398
4071	17436	13394
4072	17440	13389
4073	17443	13384
4074	17447	13380
4075	17451	13375
4076	17456	13371
4077	17461	13367
4078	17465	13363
4079	17469	13358
4080	17473	13354
4081	17477	13349
4082	17480	13345
4083	17484	13340
4084	17488	13335
4085	17492	13331
4086	17496	13326
4087	17500	13322
4088	17504	13317
4089	17509	13314
4090	17513	13309
4091	17517	13304
4092	17521	13300
4093	17524	13295
4094	17529	13291
4095	17533	13286
4096	17537	13282
4097	17541	13277
4098	17544	13273
4099	17548	13268
4100	17552	13263
4101	17556	13259
4102	17560	13254
4103	17571	13255
4104	17577	13252
4105	17580	13247
4106	17584	13243
4107	17588	13238
4108	17592	13234
4109	17596	13229
4110	17600	13224
4111	17605	13221
4112	17609	13216
4113	17613	13211
4114	17616	13207
4115	17620	13202
4116	17624	13197
4117	17629	13194
4118	17633	13190
4119	17637	13185
4120	17641	13180
4121	17645	13176
4122	17650	13172
4123	17654	13168
4124	17659	13164
4125	17663	13159
4126	17667	13155
4127	17671	13151
4128	17675	13146
4129	17679	13141
4130	17683	13137
4131	17687	13132
4132	17691	13128
4133	17694	13123
4134	17698	13118
4135	17702	13114
4136	17706	13109
4137	17710	13105
4138	17714	13100
4139	17718	13095
4140	17721	13091
4141	17725	13086
4142	17729	13082
4143	17733	13077
4144	17737	13072
4145	17740	13068
4146	17744	13063
4147	17748	13059
4148	17752	13054
4149	17756	13050
4150	17760	13045
4151	17764	13041
4152	17768	13036
4153	17772	13032
4154	17776	13027
4155	17780	13022
4156	17784	13018
4157	17788	13013
4158	17791	13009
4159	17795	13004
4160	17801	13001
4161	17805	12996
4162	17809	12992
4163	17813	12987
4164	17817	12983
4165	17821	12978
4166	17825	12974
4167	17829	12969
4168	17832	12965
4169	17836	12960
4170	17840	12955
4171	17844	12951
4172	17848	12947
4173	17852	12942
4174	17858	12939
4175	17862	12934
4176	17866	12930
4177	17870	12925
4178	17873	12920
4179	17877	12916
4180	17882	12912
4181	17886	12907
4182	17890	12903
4183	17894	12898
4184	17897	12894
4185	17901	12889
4186	17905	12885
4187	17911	12882
4188	17916	12878
4189	17920	12873
4190	17924	12869
4191	17928	12864
4192	17932	12860
4193	17936	12855
4194	17940	12851
4195	17945	12847
4196	17949	12842
4197	17953	12838
4198	17957	12833
4199	17960	12829
4200	17964	12824
4201	17968	12819
4202	17972	12815
4203	17976	12810
4204	17980	12806
4205	17983	12801
4206	17987	12797
4207	17992	12793
4208	17996	12788
4209	18000	12784
4210	18004	12779
4211	18008	12775
4212	18012	12770
4213	18016	12766
4214	18020	12761
4215	18024	12757
4216	18028	12752
4217	18032	12748
4218	18036	12744
4219	18041	12739
4220	18045	12735
4221	18049	12731
4222	18053	12727
4223	18057	12722
4224	18061	12717
4225	18065	12713
4226	18069	12709
4227	18073	12704
4228	18077	12700
4229	18081	12695
4230	18085	12690
4231	18089	12686
4232	18093	12681
4233	18097	12677
4234	18101	12672
4235	18104	12668
4236	18108	12663
4237	18112	12659
4238	18116	12654
4239	18120	12649
4240	18123	12645
4241	18127	12640
4242	18131	12636
4243	18135	12631
4244	18139	12627
4245	18143	12622
4246	18147	12618
4247	18151	12613
4248	18155	12609
4249	18159	12604
4250	18163	12600
4251	18168	12596
4252	18172	12592
4253	18176	12587
4254	18180	12583
4255	18185	12579
4256	18189	12574
4257	18192	12570
4258	18197	12565
4259	18201	12561
4260	18205	12556
4261	18209	12552
4262	18212	12547
4263	18216	12543
4264	18220	12538
4265	18224	12534
4266	18228	12530
4267	18233	12525
4268	18237	12521
4269	18241	12517
4270	18245	12512
4271	18251	12509
4272	18256	12505
4273	18260	12501
4274	18264	12496
4275	18268	12492
4276	18272	12487
4277	18276	12483
4278	18280	12478
4279	18284	12474
4280	18287	12469
4281	18292	12465
4282	18295	12460
4283	18299	12456
4284	18304	12452
4285	18308	12447
4286	18312	12443
4287	18316	12438
4288	18319	12433
4289	18323	12429
4290	18327	12424
4291	18331	12420
4292	18335	12415
4293	18339	12411
4294	18343	12406
4295	18347	12402
4296	18351	12397
4297	18355	12393
4298	18358	12388
4299	18362	12384
4300	18366	12379
4301	18370	12374
4302	18374	12370
4303	18378	12366
4304	18382	12361
4305	18386	12357
4306	18390	12352
4307	18394	12348
4308	18397	12343
4309	18401	12338
4310	18405	12334
4311	18409	12329
4312	18412	12324
4313	18416	12320
4314	18421	12316
4315	18425	12311
4316	18429	12307
4317	18433	12302
4318	18436	12298
4319	18440	12293
4320	18445	12289
4321	18448	12285
4322	18452	12280
4323	18457	12276
4324	18461	12271
4325	18465	12267
4326	18469	12262
4327	18474	12259
4328	18478	12255
4329	18482	12250
4330	18486	12245
4331	18490	12241
4332	18494	12236
4333	18498	12232
4334	18502	12228
4335	18505	12223
4336	18509	12218
4337	18513	12214
4338	18517	12210
4339	18521	12205
4340	18525	12201
4341	18529	12196
4342	18533	12192
4343	18537	12187
4344	18545	12185
4345	18554	12184
4346	18558	12180
4347	18562	12175
4348	18566	12171
4349	18571	12167
4350	18574	12162
4351	18578	12158
4352	18582	12153
4353	18586	12149
4354	18591	12145
4355	18594	12140
4356	18598	12136
4357	18602	12131
4358	18606	12127
4359	18610	12122
4360	18614	12118
4361	18618	12113
4362	18622	12109
4363	18626	12104
4364	18630	12100
4365	18634	12095
4366	18638	12091
4367	18642	12087
4368	18646	12082
4369	18651	12078
4370	18655	12073
4371	18659	12069
4372	18662	12064
4373	18666	12060
4374	18670	12056
4375	18674	12051
4376	18678	12046
4377	18682	12042
4378	18686	12037
4379	18690	12033
4380	18694	12029
4381	18698	12024
4382	18702	12020
4383	18706	12015
4384	18709	12011
4385	18713	12006
4386	18718	12002
4387	18722	11997
4388	18725	11993
4389	18729	11988
4390	18733	11984
4391	18737	11979
4392	18741	11975
4393	18745	11970
4394	18749	11966
4395	18753	11961
4396	18757	11957
4397	18760	11952
4398	18765	11948
4399	18768	11943
4400	18772	11939
4401	18776	11934
4402	18780	11930
4403	18784	11925
4404	18789	11921
4405	18793	11917
4406	18796	11912
4407	18800	11908
4408	18806	11905
4409	18810	11900
4410	18815	11896
4411	18818	11891
4412	18822	11887
4413	18826	11882
4414	18830	11878
4415	18834	11873
4416	18840	11870
4417	18844	11866
4418	18848	11861
4419	18852	11857
4420	18856	11853
4421	18861	11849
4422	18865	11844
4423	18869	11840
4424	18873	11835
4425	18877	11831
4426	18881	11826
4427	18885	11822
4428	18888	11817
4429	18892	11813
4430	18896	11808
4431	18904	11807
4432	18913	11805
4433	18926	11806
4434	18937	11806
4435	18941	11801
4436	18944	11797
4437	18948	11792
4438	18952	11788
4439	18959	11785
4440	18967	11783
4441	18972	11779
4442	18980	11777
4443	18989	11776
4444	18994	11772
4445	18998	11768
4446	19003	11764
4447	19007	11760
4448	19011	11755
4449	19015	11751
4450	19019	11746
4451	19023	11742
4452	19027	11737
4453	19031	11733
4454	19035	11728
4455	19039	11724
4456	19043	11719
4457	19047	11715
4458	19051	11711
4459	19055	11706
4460	19059	11702
4461	19062	11697
4462	19066	11692
4463	19070	11688
4464	19074	11683
4465	19078	11679
4466	19082	11675
4467	19086	11670
4468	19090	11666
4469	19094	11661
4470	19098	11657
4471	19101	11652
4472	19106	11648
4473	19110	11643
4474	19113	11639
4475	19117	11634
4476	19121	11630
4477	19125	11625
4478	19131	11622
4479	19134	11617
4480	19138	11613
4481	19142	11608
4482	19147	11604
4483	19151	11599
4484	19154	11595
4485	19158	11590
4486	19162	11586
4487	19166	11581
4488	19170	11577
4489	19174	11572
4490	19177	11568
4491	19181	11563
4492	19185	11559
4493	19191	11556
4494	19202	11555
4495	19214	11556
4496	19218	11551
4497	19223	11547
4498	19229	11544
4499	19242	11545
4500	19249	11542
4501	19253	11538
4502	19257	11534
4503	19261	11529
4504	19266	11525
4505	19270	11521
4506	19274	11517
4507	19279	11512
4508	19282	11508
4509	19286	11503
4510	19290	11498
4511	19294	11494
4512	19298	11490
4513	19302	11485
4514	19306	11481
4515	19310	11477
4516	19314	11472
4517	19318	11467
4518	19322	11463
4519	19326	11458
4520	19330	11454
4521	19334	11449
4522	19338	11445
4523	19342	11441
4524	19346	11436
4525	19349	11432
4526	19353	11427
4527	19357	11423
4528	19361	11418
4529	19365	11414
4530	19369	11409
4531	19375	11406
4532	19388	11407
4533	19399	11406
4534	19408	11405
4535	19421	11406
4536	19426	11402
4537	19430	11398
4538	19442	11398
4539	19448	11394
4540	19452	11390
4541	19455	11385
4542	19460	11381
4543	19464	11376
4544	19468	11372
4545	19471	11367
4546	19475	11363
4547	19479	11358
4548	19483	11354
4549	19487	11350
4550	19491	11345
4551	19496	11341
4552	19500	11336
4553	19504	11332
4554	19507	11327
4555	19511	11323
4556	19517	11319
4557	19524	11317
4558	19529	11313
4559	19536	11310
4560	19540	11306
4561	19544	11301
4562	19547	11296
4563	19551	11292
4564	19555	11288
4565	19559	11283
4566	19563	11278
4567	19567	11274
4568	19571	11269
4569	19575	11265
4570	19579	11261
4571	19584	11257
4572	19587	11252
4573	19592	11248
4574	19605	11248
4575	19609	11244
4576	19613	11239
4577	19617	11235
4578	19621	11230
4579	19625	11226
4580	19629	11222
4581	19633	11217
4582	19637	11213
4583	19641	11209
4584	19645	11204
4585	19649	11200
4586	19653	11195
4587	19657	11191
4588	19661	11186
4589	19664	11182
4590	19668	11177
4591	19672	11173
4592	19676	11168
4593	19680	11164
4594	19684	11159
4595	19688	11155
4596	19692	11150
4597	19696	11146
4598	19701	11142
4599	19704	11137
4600	19708	11133
4601	19712	11128
4602	19716	11124
4603	19720	11119
4604	19725	11115
4605	19729	11111
4606	19733	11106
4607	19737	11102
4608	19741	11097
4609	19745	11093
4610	19749	11088
4611	19753	11084
4612	19757	11079
4613	19761	11075
4614	19766	11071
4615	19773	11068
4616	19783	11067
4617	19793	11066
4618	19807	11068
4619	19818	11067
4620	19828	11066
4621	19839	11065
4622	19851	11065
4623	19858	11062
4624	19872	11064
4625	19883	11063
4626	19893	11062
4627	19898	11058
4628	19902	11053
4629	19905	11049
4630	19909	11044
4631	19914	11040
4632	19918	11035
4633	19921	11031
4634	19925	11026
4635	19929	11022
4636	19933	11017
4637	19937	11013
4638	19941	11008
4639	19945	11004
4640	19949	10999
4641	19953	10995
4642	19958	10991
4643	19961	10986
4644	19965	10982
4645	19969	10977
4646	19973	10973
4647	19977	10968
4648	19981	10964
4649	19985	10959
4650	19988	10955
4651	19992	10950
4652	19996	10945
4653	20000	10941
4654	20004	10936
4655	20007	10932
4656	20011	10927
4657	20015	10923
4658	20019	10918
4659	20023	10914
4660	20027	10909
4661	20031	10905
4662	20036	10901
4663	20040	10896
4664	20045	10892
4665	20049	10888
4666	20053	10884
4667	20057	10879
4668	20061	10875
4669	20065	10870
4670	20069	10866
4671	20073	10861
4672	20077	10857
4673	20081	10852
4674	20085	10848
4675	20091	10844
4676	20095	10840
4677	20099	10835
4678	20102	10831
4679	20107	10826
4680	20111	10822
4681	20114	10817
4682	20118	10813
4683	20122	10808
4684	20127	10804
4685	20131	10800
4686	20135	10795
4687	20139	10791
4688	20143	10787
4689	20147	10782
4690	20151	10778
4691	20155	10773
4692	20159	10769
4693	20163	10764
4694	20167	10760
4695	20171	10755
4696	20175	10751
4697	20179	10746
4698	20182	10742
4699	20186	10737
4700	20190	10733
4701	20194	10728
4702	20198	10724
4703	20202	10719
4704	20206	10715
4705	20209	10710
4706	20213	10705
4707	20217	10701
4708	20221	10696
4709	20224	10692
4710	20228	10687
4711	20233	10683
4712	20237	10679
4713	20243	10675
4714	20249	10672
4715	20253	10667
4716	20257	10663
4717	20261	10658
4718	20265	10654
4719	20269	10649
4720	20273	10645
4721	20276	10640
4722	20280	10636
4723	20284	10631
4724	20288	10627
4725	20292	10622
4726	20295	10618
4727	20300	10613
4728	20304	10609
4729	20308	10604
4730	20312	10600
4731	20315	10595
4732	20319	10591
4733	20323	10586
4734	20327	10582
4735	20331	10577
4736	20335	10573
4737	20339	10568
4738	20343	10564
4739	20347	10560
4740	20351	10555
4741	20355	10551
4742	20359	10546
4743	20363	10542
4744	20367	10537
4745	20371	10533
4746	20375	10528
4747	20378	10524
4748	20382	10519
4749	20386	10515
4750	20390	10510
4751	20394	10506
4752	20398	10501
4753	20403	10498
4754	20407	10493
4755	20411	10488
4756	20415	10484
4757	20419	10479
4758	20423	10475
4759	20427	10471
4760	20431	10466
4761	20435	10462
4762	20439	10458
4763	20443	10453
4764	20447	10449
4765	20451	10444
4766	20455	10440
4767	20459	10435
4768	20463	10431
4769	20467	10426
4770	20471	10422
4771	20475	10417
4772	20479	10413
4773	20483	10409
4774	20487	10404
4775	20491	10400
4776	20496	10396
4777	20507	10395
4778	20513	10391
4779	20516	10387
4780	20520	10382
4781	20524	10378
4782	20528	10373
4783	20532	10369
4784	20537	10365
4785	20541	10360
4786	20544	10356
4787	20548	10351
4788	20552	10347
4789	20556	10342
4790	20560	10338
4791	20564	10333
4792	20568	10329
4793	20572	10324
4794	20576	10320
4795	20579	10315
4796	20583	10311
