iter	RMSE
2937	58719.4577
2938	58710.28609
2939	58697.42741
2940	58690.35673
2941	58680.40429
2942	58671.85021
2943	58665.24244
2944	58659.97969
2945	58652.41053
2946	58640.01936
2947	58629.86654
2948	58628.13802
2949	58621.79448
2950	58608.45143
2951	58600.71113
2952	58594.97846
2953	58586.70683
2954	58578.8079
2955	58568.70602
2956	58560.57492
2957	58553.24089
2958	58545.16488
2959	58536.09438
2960	58527.90284
2961	58517.88622
2962	58512.0988
2963	58503.32205
2964	58494.89796
2965	58492.16916
2966	58487.53919
2967	58481.45306
2968	58474.29438
2969	58464.42521
2970	58454.54529
2971	58445.05463
2972	58443.01588
2973	58433.59634
2974	58425.74645
2975	58421.23419
2976	58413.35207
2977	58406.90245
2978	58399.14363
2979	58396.54928
2980	58389.98192
2981	58380.32308
2982	58371.48708
2983	58364.07098
2984	58360.53682
2985	58348.04276
2986	58341.87732
2987	58333.31552
2988	58326.80586
2989	58321.35167
2990	58315.2297
2991	58308.67949
2992	58300.75639
2993	58285.69439
2994	58278.70219
2995	58268.38846
2996	58262.47731
2997	58255.30226
2998	58247.21602
2999	58239.22593
3000	58235.56069
3001	58226.63998
3002	58218.54369
3003	58210.66328
3004	58201.8707
3005	58193.86832
3006	58186.54117
3007	58177.07074
3008	58170.86279
3009	58162.85355
3010	58155.46071
3011	58146.08657
3012	58141.5356
3013	58138.27689
3014	58130.17815
3015	58124.13657
3016	58123.98907
3017	58118.05821
3018	58109.43223
3019	58101.29485
3020	58095.40467
3021	58089.85648
3022	58077.84467
3023	58077.6971
3024	58066.9725
3025	58060.85332
3026	58051.07733
3027	58038.94607
3028	58032.04754
3029	58024.91987
3030	58014.09392
3031	58006.32685
3032	57995.66587
3033	57989.59007
3034	57983.32338
3035	57979.38373
3036	57969.89578
3037	57959.40351
3038	57954.17145
3039	57947.76131
3040	57938.79359
3041	57933.47152
3042	57923.73651
3043	57916.87737
3044	57913.64035
3045	57906.57804
3046	57900.49911
3047	57891.37798
3048	57888.49637
3049	57882.24508
3050	57876.54321
3051	57870.32979
3052	57864.54957
3053	57853.29698
3054	57843.16968
3055	57843.02226
3056	57835.5909
3057	57824.88035
3058	57819.10961
3059	57812.33655
3060	57806.69104
3061	57801.64646
3062	57792.66923
3063	57783.41209
3064	57777.75833
3065	57769.37446
3066	57761.64994
3067	57747.23554
3068	57738.20686
3069	57729.91331
3070	57723.90625
3071	57715.15228
3072	57710.2871
3073	57705.13026
3074	57696.52144
3075	57688.46863
3076	57679.00696
3077	57669.01142
3078	57661.47434
3079	57653.42217
3080	57645.11041
3081	57637.25995
3082	57630.58972
3083	57623.27814
3084	57617.41942
3085	57611.2122
3086	57604.01
3087	57603.86518
3088	57598.6846
3089	57593.28512
3090	57583.25713
3091	57576.1478
3092	57568.53539
3093	57559.83637
3094	57552.79226
3095	57543.27568
3096	57534.43683
3097	57525.85309
3098	57521.27839
3099	57512.8073
3100	57506.5298
3101	57506.40785
3102	57498.93103
3103	57493.0765
3104	57492.93275
3105	57487.69533
3106	57474.89326
3107	57467.77191
3108	57458.79041
3109	57450.54958
3110	57441.25274
3111	57435.99874
3112	57427.94212
3113	57419.12327
3114	57413.42835
3115	57405.30061
3116	57395.16462
3117	57382.63792
3118	57377.63473
3119	57370.93161
3120	57362.60488
3121	57355.17549
3122	57347.211
3123	57343.37349
3124	57340.244
3125	57332.44468
3126	57326.637
3127	57319.04602
3128	57310.90774
3129	57303.24326
3130	57293.31669
3131	57285.14177
3132	57281.89886
3133	57281.75777
3134	57271.99461
3135	57264.37
3136	57261.30567
3137	57255.44702
3138	57244.97037
3139	57239.59943
3140	57233.70153
3141	57224.34801
3142	57224.20731
3143	57224.06755
3144	57215.19633
3145	57206.66569
3146	57200.72971
3147	57191.56429
3148	57183.35856
3149	57180.19078
3150	57173.6564
3151	57166.18249
3152	57160.23843
3153	57152.73583
3154	57144.82653
3155	57135.24425
3156	57129.44362
3157	57124.01018
3158	57118.9589
3159	57112.19433
3160	57100.2109
3161	57095.24198
3162	57088.23273
3163	57081.72264
3164	57076.67031
3165	57068.8968
3166	57062.99185
3167	57062.85326
3168	57055.31904
3169	57055.19225
3170	57055.06501
3171	57047.49495
3172	57040.24468
3173	57032.37744
3174	57024.9077
3175	57019.83771
3176	57007.06364
3177	56998.0922
3178	56989.80921
3179	56981.55395
3180	56973.23891
3181	56968.37256
3182	56954.05586
3183	56945.3883
3184	56939.73007
3185	56939.59378
3186	56939.45733
3187	56930.75677
3188	56923.85879
3189	56916.3416
3190	56911.67216
3191	56905.59286
3192	56901.24418
3193	56892.90208
3194	56885.63287
3195	56879.6674
3196	56868.38149
3197	56865.83361
3198	56853.44047
3199	56848.48567
3200	56842.59873
3201	56834.09682
3202	56827.84568
3203	56822.97013
3204	56817.73848
3205	56807.94091
3206	56802.38514
3207	56795.45487
3208	56787.32081
3209	56782.81711
3210	56777.18588
3211	56768.29394
3212	56763.02441
3213	56757.36096
3214	56748.63276
3215	56743.00826
3216	56738.99728
3217	56733.13184
3218	56727.83376
3219	56721.85875
3220	56712.68232
3221	56704.52195
3222	56696.8447
3223	56690.44474
3224	56685.50617
3225	56680.54521
3226	56677.36303
3227	56671.81037
3228	56667.1474
3229	56658.66179
3230	56652.45019
3231	56648.0909
3232	56645.09927
3233	56636.27247
3234	56628.31095
3235	56617.91343
3236	56612.38468
3237	56602.80517
3238	56594.89095
3239	56586.35445
3240	56578.70273
3241	56572.76458
3242	56564.44296
3243	56557.0951
3244	56549.63381
3245	56544.182
3246	56536.74454
3247	56533.14659
3248	56525.54685
3249	56520.1841
3250	56510.10098
3251	56501.79554
3252	56496.32763
3253	56489.99494
3254	56487.57318
3255	56479.71596
3256	56471.52315
3257	56466.97466
3258	56462.02384
3259	56453.91356
3260	56445.64445
3261	56441.12585
3262	56434.08769
3263	56433.95585
3264	56423.77319
3265	56423.65063
3266	56417.80076
3267	56409.06266
3268	56401.17407
3269	56392.83699
3270	56383.09999
3271	56379.30113
3272	56371.58384
3273	56368.45857
3274	56359.42524
3275	56353.49636
3276	56342.14494
3277	56335.06335
3278	56328.62527
3279	56323.49052
3280	56316.49274
3281	56312.60139
3282	56302.62626
3283	56294.58831
3284	56286.28622
3285	56280.6618
3286	56271.25396
3287	56262.23499
3288	56262.12372
3289	56255.36505
3290	56250.63232
3291	56245.32913
3292	56237.07835
3293	56230.7886
3294	56225.62057
3295	56218.47742
3296	56211.18005
3297	56205.82171
3298	56201.29543
3299	56197.97416
3300	56194.44971
3301	56186.60932
3302	56180.65451
3303	56176.01906
3304	56171.18963
3305	56164.85392
3306	56158.99402
3307	56154.22431
3308	56146.4374
3309	56142.85843
3310	56139.66328
3311	56139.53383
3312	56132.44352
3313	56122.6723
3314	56120.49321
3315	56115.2342
3316	56107.4847
3317	56097.79675
3318	56090.91653
3319	56087.94262
3320	56082.34328
3321	56077.30806
3322	56071.32988
3323	56066.019
3324	56056.77668
3325	56048.22984
3326	56045.08678
3327	56038.13251
3328	56034.88431
3329	56027.42997
3330	56021.32057
3331	56017.74062
3332	56009.86948
3333	56004.42638
3334	55998.88517
3335	55991.16623
3336	55983.87115
3337	55979.619
3338	55974.05662
3339	55967.08619
3340	55959.95243
3341	55955.21971
3342	55948.00446
3343	55940.99913
3344	55936.0921
3345	55929.15996
3346	55922.30912
3347	55919.07491
3348	55911.0439
3349	55905.89275
3350	55898.14355
3351	55893.73877
3352	55888.93755
3353	55884.58949
3354	55876.688
3355	55869.3432
3356	55863.27531
3357	55856.44251
3358	55851.39896
3359	55845.4321
3360	55839.234
3361	55831.65221
3362	55828.41578
3363	55825.42445
3364	55816.90953
3365	55806.32632
3366	55796.78586
3367	55791.96032
3368	55787.00796
3369	55784.32535
3370	55780.22476
3371	55777.57886
3372	55774.69022
3373	55765.96661
3374	55759.17131
3375	55752.56041
3376	55746.35547
3377	55740.75163
3378	55733.98487
3379	55725.52123
3380	55720.85169
3381	55713.07103
3382	55706.85699
3383	55701.66728
3384	55694.06696
3385	55684.45406
3386	55677.60782
3387	55674.65486
3388	55666.91937
3389	55661.06494
3390	55651.7307
3391	55645.11316
3392	55638.864
3393	55630.00086
3394	55623.78467
3395	55617.6861
3396	55612.19703
3397	55607.30793
3398	55599.55447
3399	55592.22831
3400	55585.45145
3401	55580.20717
3402	55572.70822
3403	55566.33143
3404	55558.76383
3405	55552.34493
3406	55546.38835
3407	55540.33393
3408	55533.62809
3409	55528.85231
3410	55521.94769
3411	55517.60346
3412	55514.55116
3413	55508.97144
3414	55502.42599
3415	55495.18324
3416	55485.13045
3417	55478.94077
3418	55471.97678
3419	55467.25263
3420	55460.21598
3421	55455.55288
3422	55449.68522
3423	55445.58737
3424	55437.00377
3425	55434.00702
3426	55431.05588
3427	55427.32211
3428	55422.20679
3429	55416.92339
3430	55410.79997
3431	55406.60123
3432	55400.23266
3433	55400.10833
3434	55395.13111
3435	55392.24755
3436	55386.31163
3437	55381.65927
3438	55375.58899
3439	55371.64247
3440	55364.89415
3441	55358.11468
3442	55347.94769
3443	55343.64433
3444	55336.77362
3445	55326.98795
3446	55319.80905
3447	55313.39227
3448	55309.47356
3449	55306.14211
3450	55302.5726
3451	55298.66406
3452	55291.7322
3453	55283.17006
3454	55278.7803
3455	55268.79463
3456	55262.91605
3457	55253.56421
3458	55249.63286
3459	55245.72506
3460	55239.94275
3461	55236.70874
3462	55231.74016
3463	55227.72931
3464	55220.13646
3465	55212.17318
3466	55212.05032
3467	55206.42416
3468	55201.01086
3469	55191.37294
3470	55187.08332
3471	55183.86665
3472	55177.0501
3473	55176.92739
3474	55172.44044
3475	55164.25922
3476	55157.98362
3477	55154.85143
3478	55150.36611
3479	55143.18174
3480	55140.17913
3481	55132.41889
3482	55125.88928
3483	55120.86809
3484	55116.28754
3485	55109.25456
3486	55103.86516
3487	55097.59778
3488	55091.86207
3489	55086.70186
3490	55077.92023
3491	55072.83475
3492	55063.55882
3493	55058.65155
3494	55052.94137
3495	55047.70997
3496	55038.40794
3497	55035.19341
3498	55029.29467
3499	55020.74979
3500	55012.12143
3501	55006.02483
3502	55002.1194
3503	54999.30403
3504	54990.86052
3505	54986.71991
3506	54981.0941
3507	54973.30273
3508	54967.42521
3509	54963.52508
3510	54956.33124
3511	54951.74138
3512	54943.94755
3513	54943.8405
3514	54939.82613
3515	54934.64088
3516	54931.28386
3517	54925.76986
3518	54917.76707
3519	54910.19371
3520	54904.67146
3521	54899.76647
3522	54895.30446
3523	54890.87304
3524	54887.17425
3525	54879.42636
3526	54875.0683
3527	54867.91254
3528	54858.46944
3529	54854.86137
3530	54848.32765
3531	54844.60904
3532	54839.34026
3533	54832.5848
3534	54829.43317
3535	54820.16528
3536	54814.46795
3537	54808.41934
3538	54803.89244
3539	54797.22034
3540	54792.55328
3541	54786.23846
3542	54779.60843
3543	54773.29425
3544	54764.54572
3545	54762.10893
3546	54756.72526
3547	54749.31582
3548	54743.68392
3549	54735.42039
3550	54729.82253
3551	54729.70183
3552	54722.14374
3553	54713.64842
3554	54705.53112
3555	54698.73018
3556	54691.622
3557	54688.56438
3558	54683.9595
3559	54680.18325
3560	54678.00578
3561	54674.98462
3562	54670.98948
3563	54667.19947
3564	54662.01383
3565	54655.53332
3566	54645.11935
3567	54641.46905
3568	54634.69551
3569	54629.36698
3570	54625.34653
3571	54622.01615
3572	54611.67992
3573	54605.37766
3574	54603.52564
3575	54590.79817
3576	54585.61912
3577	54577.8857
3578	54570.48492
3579	54565.94569
3580	54560.72887
3581	54551.84234
3582	54544.85323
3583	54538.95481
3584	54534.47213
3585	54525.12002
3586	54519.91108
3587	54513.86266
3588	54507.99398
3589	54503.21466
3590	54493.81369
3591	54490.10806
3592	54485.64402
3593	54480.45682
3594	54477.38763
3595	54468.56639
3596	54463.69099
3597	54458.19177
3598	54452.06118
3599	54444.46264
3600	54439.21749
3601	54433.83415
3602	54425.76281
3603	54418.66904
3604	54410.88679
3605	54405.5906
3606	54400.5666
3607	54391.20642
3608	54386.09738
3609	54381.48543
3610	54377.35351
3611	54369.67815
3612	54366.58128
3613	54357.62147
3614	54351.60158
3615	54343.82106
3616	54337.18919
3617	54327.67509
3618	54323.80301
3619	54312.34557
3620	54308.08104
3621	54303.24582
3622	54295.85829
3623	54291.15364
3624	54285.42353
3625	54279.97062
3626	54277.03612
3627	54270.72431
3628	54261.21317
3629	54256.05533
3630	54251.56816
3631	54248.87642
3632	54244.47006
3633	54232.18521
3634	54228.27842
3635	54221.87411
3636	54215.99555
3637	54215.89141
3638	54207.70515
3639	54203.9059
3640	54198.58793
3641	54191.04106
3642	54186.53794
3643	54179.49941
3644	54176.04108
3645	54171.38649
3646	54162.96006
3647	54157.34176
3648	54154.88663
3649	54147.92917
3650	54144.36203
3651	54140.10417
3652	54134.57894
3653	54130.26014
3654	54126.83567
3655	54122.40179
3656	54114.56547
3657	54108.60905
3658	54099.7798
3659	54093.37704
3660	54083.41484
3661	54077.40586
3662	54070.53389
3663	54062.07585
3664	54058.49204
3665	54055.22319
3666	54049.76145
3667	54042.99055
3668	54038.16167
3669	54035.33755
3670	54029.90136
3671	54022.92608
3672	54016.89339
3673	54012.77043
3674	54003.84848
3675	54000.09625
3676	53993.49966
3677	53988.22662
3678	53984.15004
3679	53979.16411
3680	53975.74863
3681	53972.58096
3682	53967.32371
3683	53963.06521
3684	53960.37461
3685	53954.09817
3686	53947.93172
3687	53938.18983
3688	53929.1503
3689	53925.80716
3690	53919.80475
3691	53914.46165
3692	53911.84975
3693	53905.76955
3694	53902.98368
3695	53898.22806
3696	53891.4658
3697	53891.35033
3698	53886.2746
3699	53881.69442
3700	53878.15414
3701	53871.41043
3702	53866.23771
3703	53858.32748
3704	53848.6887
3705	53845.7525
3706	53839.0105
3707	53835.01078
3708	53829.9875
3709	53822.48067
3710	53814.72247
3711	53811.04937
3712	53801.59799
3713	53797.14339
3714	53789.35095
3715	53782.94534
3716	53777.83964
3717	53773.81141
3718	53766.93283
3719	53762.83193
3720	53754.96711
3721	53746.81608
3722	53741.79917
3723	53735.88903
3724	53732.22387
3725	53720.45845
3726	53715.01663
3727	53709.07718
3728	53702.91269
3729	53700.69659
3730	53693.71974
3731	53688.23606
3732	53683.28468
3733	53679.2988
3734	53674.77881
3735	53670.18098
3736	53665.42882
3737	53656.98714
3738	53653.40169
3739	53647.06857
3740	53644.33597
3741	53640.21134
3742	53636.01971
3743	53632.70374
3744	53625.6264
3745	53617.32333
3746	53612.20955
3747	53606.22894
3748	53602.56332
3749	53597.82982
3750	53592.56681
3751	53585.83786
3752	53579.72792
3753	53575.8483
3754	53570.77398
3755	53565.31013
3756	53559.03072
3757	53550.43536
3758	53543.99778
3759	53536.52428
3760	53532.34524
3761	53529.64467
3762	53525.31847
3763	53516.83733
3764	53509.03735
3765	53503.87016
3766	53497.77128
3767	53489.95388
3768	53484.84798
3769	53481.87196
3770	53476.43783
3771	53467.9022
3772	53463.07629
3773	53450.97162
3774	53447.19104
3775	53443.69522
3776	53439.02281
3777	53433.66083
3778	53430.24175
3779	53430.1401
3780	53426.58788
3781	53419.25836
3782	53411.37288
3783	53407.96872
3784	53402.60377
3785	53394.55075
3786	53390.47248
3787	53380.47112
3788	53376.35634
3789	53371.11713
3790	53367.63072
3791	53362.401
3792	53356.08893
3793	53351.20574
3794	53347.07501
3795	53337.35739
3796	53325.37394
3797	53320.28477
3798	53313.98394
3799	53304.61493
3800	53300.68249
3801	53297.80072
3802	53293.61881
3803	53288.16371
3804	53281.13211
3805	53275.56532
3806	53272.65986
3807	53268.07322
3808	53260.96809
3809	53255.85804
3810	53252.91998
3811	53245.41014
3812	53236.86698
3813	53231.22536
3814	53228.3511
3815	53220.89031
3816	53217.80413
3817	53210.57426
3818	53204.18573
3819	53200.092
3820	53195.66515
3821	53186.38601
3822	53176.42661
3823	53170.77369
3824	53164.63863
3825	53160.64612
3826	53149.47471
3827	53138.48674
3828	53133.97425
3829	53129.43152
3830	53119.57435
3831	53114.51546
3832	53110.36998
3833	53105.31948
3834	53100.5472
3835	53095.00832
3836	53089.76795
3837	53085.07311
3838	53075.57805
3839	53066.97146
3840	53063.24934
3841	53059.71283
3842	53051.8452
3843	53047.33388
3844	53040.40194
3845	53036.92089
3846	53029.84385
3847	53025.10512
3848	53019.03016
3849	53013.39285
3850	53008.04051
3851	53003.52359
3852	52999.76221
3853	52995.13154
3854	52988.37618
3855	52984.29714
3856	52978.20995
3857	52974.47484
3858	52968.92867
3859	52963.01186
3860	52956.79315
3861	52951.80438
3862	52948.35222
3863	52945.03306
3864	52938.63625
3865	52935.44373
3866	52929.00414
3867	52923.4629
3868	52916.9265
3869	52910.7424
3870	52904.97833
3871	52897.52873
3872	52890.66879
3873	52886.64486
3874	52882.00591
3875	52878.1304
3876	52872.35365
3877	52864.91837
3878	52860.69465
3879	52855.31751
3880	52850.83238
3881	52845.14731
3882	52838.0292
3883	52830.53569
3884	52825.41861
3885	52817.19047
3886	52812.06028
3887	52806.19287
3888	52803.70845
3889	52796.91991
3890	52791.88836
3891	52788.28645
3892	52784.30687
3893	52780.74293
3894	52775.23763
3895	52771.41474
3896	52769.01308
3897	52764.86736
3898	52758.56307
3899	52752.32257
3900	52747.19
3901	52743.01787
3902	52738.41777
3903	52728.16088
3904	52724.85133
3905	52722.74999
3906	52715.70666
3907	52710.93813
3908	52703.65898
3909	52700.59089
3910	52695.94875
3911	52692.90599
3912	52682.44582
3913	52675.69489
3914	52672.30498
3915	52667.70046
3916	52660.37022
3917	52655.08204
3918	52649.4312
3919	52643.03945
3920	52637.36382
3921	52629.81279
3922	52622.2493
3923	52612.38396
3924	52605.1445
3925	52601.28948
3926	52594.31754
3927	52586.63335
3928	52581.85291
3929	52576.48627
3930	52571.63496
3931	52566.378
3932	52562.56703
3933	52554.66581
3934	52548.96018
3935	52537.35857
3936	52531.36223
3937	52527.03382
3938	52523.20807
3939	52517.80423
3940	52509.1072
3941	52504.256
3942	52499.2047
3943	52491.7753
3944	52487.72425
3945	52482.89451
3946	52476.85117
3947	52468.30781
3948	52463.60548
3949	52458.06747
3950	52452.16313
3951	52445.9484
3952	52436.27577
3953	52429.40937
3954	52425.56136
3955	52418.92369
3956	52413.87567
3957	52410.41005
3958	52404.41608
3959	52397.77327
3960	52394.06664
3961	52389.16568
3962	52385.10761
3963	52376.89898
3964	52374.74082
3965	52369.13032
3966	52366.06528
3967	52358.16182
3968	52353.45362
3969	52348.52356
3970	52345.40016
3971	52340.63046
3972	52334.30452
3973	52329.21945
3974	52323.92908
3975	52319.66537
3976	52314.87554
3977	52305.49079
3978	52300.23182
3979	52291.5362
3980	52284.75028
3981	52280.56338
3982	52274.85033
3983	52270.48078
3984	52265.09237
3985	52254.1071
3986	52250.92698
3987	52247.72667
3988	52243.93673
3989	52239.79171
3990	52237.32205
3991	52232.97098
3992	52225.73931
3993	52222.81186
3994	52217.59095
3995	52206.68937
3996	52204.67664
3997	52196.28512
3998	52189.73166
3999	52182.66367
4000	52178.22945
4001	52175.93602
4002	52170.05235
4003	52161.70323
4004	52154.97626
4005	52151.24433
4006	52147.7549
4007	52141.89631
4008	52138.51461
4009	52133.4445
4010	52128.64546
4011	52124.12477
4012	52118.57686
4013	52114.51388
4014	52111.54003
4015	52102.69704
4016	52097.76293
4017	52091.34047
4018	52087.65268
4019	52083.90343
4020	52080.03916
4021	52075.52195
4022	52071.06661
4023	52062.95272
4024	52058.67319
4025	52054.35141
4026	52048.67596
4027	52044.66512
4028	52041.32211
4029	52037.07803
4030	52033.00201
4031	52026.71401
4032	52021.31469
4033	52015.25916
4034	52007.6209
4035	51998.66332
4036	51994.70022
4037	51991.07613
4038	51984.7509
4039	51979.96199
4040	51975.86516
4041	51971.43174
4042	51966.63065
4043	51961.20926
4044	51955.9667
4045	51949.16098
4046	51943.23375
4047	51939.16063
4048	51933.42693
4049	51928.75644
4050	51921.5875
4051	51912.80675
4052	51908.55641
4053	51901.69551
4054	51896.33615
4055	51889.08472
4056	51886.25822
4057	51879.59823
4058	51874.23044
4059	51871.48014
4060	51865.37243
4061	51858.20185
4062	51854.99179
4063	51847.4899
4064	51841.32187
4065	51836.75726
4066	51832.20559
4067	51825.43684
4068	51821.23406
4069	51814.15165
4070	51809.73109
4071	51805.71476
4072	51801.59711
4073	51798.03577
4074	51794.20489
4075	51789.07774
4076	51782.39385
4077	51776.14486
4078	51770.12113
4079	51762.3219
4080	51757.48063
4081	51752.43523
4082	51748.73544
4083	51744.01629
4084	51740.15781
4085	51733.19066
4086	51729.23334
4087	51726.21064
4088	51720.97646
4089	51717.98945
4090	51711.68318
4091	51708.5621
4092	51703.73053
4093	51695.68978
4094	51691.29064
4095	51685.34825
4096	51678.63283
4097	51673.57808
4098	51667.67156
4099	51663.49761
4100	51661.53656
4101	51656.54502
4102	51653.83614
4103	51646.91499
4104	51638.69679
4105	51634.40183
4106	51629.82519
4107	51624.37679
4108	51620.01618
4109	51616.90021
4110	51612.17933
4111	51608.96564
4112	51601.82902
4113	51597.57124
4114	51590.35739
4115	51583.88458
4116	51578.83975
4117	51574.88249
4118	51571.03676
4119	51565.60941
4120	51559.76997
4121	51556.30869
4122	51548.268
4123	51543.94174
4124	51539.84174
4125	51535.03152
4126	51525.90434
4127	51517.26175
4128	51511.65271
4129	51507.47999
4130	51501.45908
4131	51495.77666
4132	51490.80663
4133	51486.95706
4134	51480.63122
4135	51473.85697
4136	51473.75489
4137	51470.87543
4138	51463.58948
4139	51456.90918
4140	51453.58849
4141	51449.5686
4142	51444.25117
4143	51444.14962
4144	51440.2571
4145	51433.33812
4146	51428.97908
4147	51422.01211
4148	51417.20468
4149	51409.37784
4150	51403.04684
4151	51396.17807
4152	51389.27883
4153	51386.96149
4154	51378.58364
4155	51375.80814
4156	51368.3977
4157	51363.75551
4158	51358.38938
4159	51352.9969
4160	51348.74352
4161	51348.64229
4162	51348.54619
4163	51342.52879
4164	51338.37988
4165	51332.1509
4166	51327.30497
4167	51320.8396
4168	51314.47129
4169	51310.14482
4170	51304.92277
4171	51304.82239
4172	51301.39284
4173	51301.29475
4174	51298.45533
4175	51293.27846
4176	51289.56027
4177	51284.66469
4178	51280.27306
4179	51275.30545
4180	51274.93613
4181	51270.32256
4182	51264.28239
4183	51260.94042
4184	51253.87986
4185	51249.97174
4186	51244.88008
4187	51236.65013
4188	51230.80212
4189	51225.14325
4190	51220.23217
4191	51215.97036
4192	51212.31703
4193	51209.7466
4194	51203.89366
4195	51198.46039
4196	51195.7547
4197	51191.94274
4198	51186.3397
4199	51182.65834
4200	51178.56035
4201	51176.20845
4202	51170.51093
4203	51162.92114
4204	51157.73023
4205	51154.83113
4206	51149.57742
4207	51145.77026
4208	51138.65812
4209	51135.47517
4210	51132.32982
4211	51125.28413
4212	51121.08812
4213	51115.34548
4214	51112.41835
4215	51109.17983
4216	51103.46017
4217	51096.56998
4218	51091.78794
4219	51086.43649
4220	51081.62122
4221	51078.19906
4222	51070.11604
4223	51063.02683
4224	51059.74708
4225	51054.72562
4226	51048.5118
4227	51043.436
4228	51035.59269
4229	51035.49848
4230	51030.75276
4231	51025.23297
4232	51021.28938
4233	51017.18673
4234	51010.39547
4235	51006.56044
4236	51006.46193
4237	51000.06573
4238	50995.75573
4239	50992.29543
4240	50987.79601
4241	50982.77972
4242	50976.63593
4243	50970.35535
4244	50964.78338
4245	50961.35029
4246	50957.1493
4247	50953.2874
4248	50947.49038
4249	50939.8516
4250	50936.159
4251	50932.61739
4252	50928.45607
4253	50924.30693
4254	50917.52343
4255	50911.04548
4256	50904.69822
4257	50902.23139
4258	50897.33706
4259	50893.50879
4260	50888.88683
4261	50882.40424
4262	50878.27658
4263	50873.59682
4264	50869.15588
4265	50864.09331
4266	50857.70458
4267	50853.16567
4268	50848.90189
4269	50842.37459
4270	50838.45995
4271	50828.09979
4272	50823.34177
4273	50820.75306
4274	50812.83531
4275	50808.15276
4276	50805.7789
4277	50800.33355
4278	50791.57088
4279	50783.44904
4280	50779.53861
4281	50774.54719
4282	50768.79741
4283	50761.87163
4284	50753.95626
4285	50747.74521
4286	50742.91851
4287	50737.68432
4288	50734.7659
4289	50728.70455
4290	50724.71008
4291	50720.59538
4292	50713.06445
4293	50708.4601
4294	50704.01802
4295	50700.35455
4296	50694.66987
4297	50691.55021
4298	50686.15827
4299	50682.06901
4300	50679.06786
4301	50675.09907
4302	50669.0169
4303	50665.58209
4304	50659.92107
4305	50657.65103
4306	50652.1028
4307	50649.23529
4308	50642.91482
4309	50635.06993
4310	50631.51267
4311	50623.82207
4312	50614.85243
4313	50609.71011
4314	50606.28288
4315	50602.57465
4316	50597.17931
4317	50591.07211
4318	50583.98358
4319	50578.2166
4320	50574.42285
4321	50569.60179
4322	50563.28315
4323	50555.5542
4324	50549.11931
4325	50542.62323
4326	50538.19605
4327	50531.28084
4328	50522.4003
4329	50519.31607
4330	50512.0211
4331	50508.08321
4332	50501.33809
4333	50501.24833
4334	50495.96614
4335	50491.86035
4336	50485.18949
4337	50479.99664
4338	50474.92829
4339	50470.60895
4340	50467.43526
4341	50461.57376
4342	50456.77474
4343	50451.06365
4344	50447.56728
4345	50442.58901
4346	50436.8975
4347	50432.27308
4348	50429.60021
4349	50425.7373
4350	50425.63992
4351	50422.67266
4352	50417.17055
4353	50413.41237
4354	50410.30226
4355	50404.13384
4356	50400.33773
4357	50395.87984
4358	50387.5751
4359	50383.99659
4360	50376.2957
4361	50372.04791
4362	50366.88913
4363	50360.07676
4364	50353.98281
4365	50349.71603
4366	50346.52876
4367	50341.74629
4368	50338.83448
4369	50333.85819
4370	50330.47633
4371	50326.13235
4372	50322.2212
4373	50319.56936
4374	50314.93868
4375	50312.78179
4376	50307.6683
4377	50301.4738
4378	50297.23874
4379	50292.6359
4380	50286.91614
4381	50283.2072
4382	50277.31248
4383	50271.56641
4384	50266.15568
4385	50259.06802
4386	50255.49326
4387	50249.77151
4388	50245.56276
4389	50241.60281
4390	50238.41958
4391	50232.84931
4392	50226.55098
4393	50221.74911
4394	50213.74375
4395	50209.14023
4396	50204.86695
4397	50200.96835
4398	50198.45577
4399	50194.8407
4400	50191.30634
4401	50186.84169
4402	50178.74691
4403	50172.06701
4404	50166.1535
4405	50161.2059
4406	50156.97652
4407	50156.88474
4408	50149.151
4409	50145.99097
4410	50140.96496
4411	50134.98773
4412	50130.85222
4413	50126.40842
4414	50122.0305
4415	50118.27122
4416	50110.74822
4417	50105.29176
4418	50100.75219
4419	50094.82589
4420	50089.54893
4421	50083.86385
4422	50078.69103
4423	50076.4988
4424	50066.3952
4425	50058.71583
4426	50052.91079
4427	50047.79575
4428	50041.74796
4429	50037.4378
4430	50032.95142
4431	50028.73006
4432	50021.48036
4433	50018.22563
4434	50012.34171
4435	50007.26305
4436	50001.93211
4437	49996.61468
4438	49991.8548
4439	49984.80099
4440	49977.68474
4441	49970.39019
4442	49964.45536
4443	49958.67448
4444	49954.82889
4445	49951.61735
4446	49946.42973
4447	49940.93951
4448	49937.3882
4449	49934.41204
4450	49930.45042
4451	49925.33281
4452	49922.48729
4453	49919.24656
4454	49912.22341
4455	49906.1918
4456	49901.39014
4457	49898.6677
4458	49895.06254
4459	49892.22434
4460	49886.01734
4461	49878.05777
4462	49870.4809
4463	49859.59115
4464	49853.94414
4465	49849.07883
4466	49840.49197
4467	49836.18751
4468	49830.56407
4469	49825.13463
4470	49822.01577
4471	49818.54275
4472	49811.69861
4473	49801.11668
4474	49795.18675
4475	49791.21934
4476	49787.44198
4477	49781.56195
4478	49777.74501
4479	49774.20689
4480	49771.79088
4481	49766.51747
4482	49760.76861
4483	49757.61715
4484	49753.42814
4485	49747.69038
4486	49740.4098
4487	49736.20745
4488	49734.20074
4489	49728.26126
4490	49724.65982
4491	49719.3752
4492	49716.59919
4493	49711.67116
